0	8.187639151	NaN	0.084321787	NaN
30	5.665482814	NaN	0.082988231	NaN
60	5.261449387	NaN	0.10258181	NaN
120	4.482270962	4.482270962	0.094608747	0.094608747
180	3.922329661	3.582916718	0.08471576	0.120935294
240	3.692550475	3.436438224	0.112927372	0.140027316
300	3.383987115	3.265428664	0.100412521	0.04513916
360	3.244582183	3.215840545	0.078952738	0.131139285
