0	8.19493068	NaN	0.083570669	NaN
30	5.038675481	NaN	0.083602622	NaN
60	4.507766233	NaN	0.029673548	NaN
120	4.102089497	4.102089497	0.08005532	0.08005532
180	3.810499458	4.068137799	0.065244811	0.058076281
240	3.715544204	4.023720693	0.174089801	0.049250798
300	3.505822634	3.766543393	0.13283373	0.060739819
360	3.34764304	3.671560511	0.168457897	0.07418684
420	3.250035381	NaN	0.078743401	NaN
