0	8.287880767	NaN	0.049604387	NaN
30	3.8338479	NaN	0.102001727	NaN
60	2.605957228	NaN	0.095917841	NaN
120	1.473190559	1.473190559	0.144977063	0.144977063
180	0.480895965	1.062006212	0.062605757	0.097632996
240	-0.108067009	1.048081592	0.313082102	0.15425484
300	-0.579689691	0.695679198	0.286329725	0.149992804
360	-0.65494719	0.457518792	0.321720229	0.075626896
420	-0.416386562	0.419917831	0.142438766	0.095878671
