0	8.238589576	NaN	0.070104058	NaN
30	3.826649592	NaN	0.071741667	NaN
60	2.580015995	NaN	0.065443615	NaN
120	1.448125938	1.448125938	0.183971072	0.183971072
180	0.300605049	1.230462245	0.234120912	0.083459909
240	0.117570458	1.079463622	0.218646181	0.120949571
300	-0.308037177	0.798801887	0.090930076	0.123586643
360	-0.482779678	0.864423176	0.146874115	0.149809474
