0	8.238589576	NaN	0.070104058	NaN
30	3.826649592	NaN	0.071741667	NaN
60	2.580015995	NaN	0.065443615	NaN
120	1.448125938	1.448125938	0.183971072	0.183971072
180	0.300605049	0.758355939	0.234120912	0.177263711
240	0.117570458	0.633268165	0.218646181	0.151577973
300	-0.308037177	0.680658481	0.090930076	0.183162489
360	-0.482779678	0.530143483	0.146874115	0.186787264
