0	8.328095122	8.295669273	8.184714951	0.090919091	0.078824573	0.049263008
30	5.292492043	5.268484548	5.513894271	0.124283844	0.229263331	0.144965461
60	4.683899326	4.105400982	4.364024673	0.101507393	0.134368417	0.119198186
90	3.9933397	3.974418295	3.496961238	0.219139257	0.063321362	0.155566911
120	3.792075254	3.684246606	2.903645006	0.132811279	0.145659104	0.050597437
180	3.640275346	2.972986525	2.747340478	0.118294201	0.180770569	0.084534815
240	2.935955805	2.329181246	2.3122433	0.083239884	0.197889378	0.182355533
360	2.359659317	1.743794104	1.27817607	0.117397523	0.197099929	0.222484652
420	2.169219108	1.492509194	NaN	0.157211734	0.144682191	NaN
