0	8.401299991	8.650692969	8.735706288	0.076176126	0.15851275	0.071678613
30	4.933339447	5.042639127	5.385544465	0.152844306	0.099241885	0.127132967
60	4.514271918	4.025345106	4.564902127	0.147978518	0.085970894	0.164372132
120	4.221385535	3.36158914	3.176769264	0.073480849	0.116500401	0.135902925
180	4.085439019	3.376732625	3.077012585	0.023487761	0.137221468	0.130588718
240	4.049083162	3.008493297	2.771609076	0.132027537	0.094443387	0.132644863
360	3.815101296	3.141242853	2.84364413	0.10976724	0.121925137	0.1249519
420	3.808474987	3.118840322	NaN	0.05636351	0.164785254	NaN
