0	8.212324135	8.303888242	8.329101106	0.04574083	0.053455702	0.030635046
30	2.757599325	2.262788131	2.294022815	0.049045974	0.107643184	0.090930076
60	1.810251068	1.022370301	1.046597804	0.055724145	0.146874115	0.309959419
90	1.349001377	0.967416558	0.598136244	0.060239928	0.309959419	0.150514998
120	0.935393325	0.619110832	0.560413746	0.055951022	0.151237604	0.072133413
180	0.793403747	0.418424168	0.560413746	0.102911228	0.101666336	0.072133413
240	0.767009999	0.592717083	0.5187675	0.207511791	0.111219083	0.072133413
360	0.666666667	0.592717083	0.25938375	0.055951022	0.111219083	0.24127159
420	0.492373752	0.418424168	NaN	0.199407978	0.101666336	NaN
