0	8.160850368	8.176199778	8.170781749	0.024501344	0.063642989	0.044281364
30	7.208796326	6.767612466	6.775505464	0.063683388	0.08860398	0.055973847
60	5.413408523	5.109155494	5.181202421	0.042644477	0.048617177	0.132692942
90	4.524609011	4.666554591	4.712758298	0.119412058	0.032435685	0.256296277
120	4.280847957	4.169316549	3.982417161	0.044630098	0.047363713	0.087553141
180	3.803887361	3.578167076	3.563370399	0.063361967	0.131418425	0.032342347
240	3.335089268	3.278427669	3.008727639	0.028363323	0.050201807	0.136628021
360	2.674568644	2.802908265	2.301895129	0.178919016	0.174603274	0.181243139
420	2.723470388	2.671369151	NaN	0.157087049	0.1291676	NaN
